timestamps,TP9,AF7,AF8,TP10,Right AUX
1786664748.5522492,6.382141386921563,-12.942978045208662,-14.644258589343481,29.57393466197846,1.813002440475168
1786664748.5561554,6.4134397316430665,-15.050572527194191,-13.853208736014178,18.48538055674125,-1.459043067085162
1786664748.5600617,12.90018881134635,-15.970385934868851,-12.580988692957915,13.115811622434194,4.079250490270273
1786664748.563968,7.005891447755695,-13.401885432931026,-16.021368772614295,9.413087233314855,-0.8724169886306482
1786664748.5678742,-0.5901738757804957,-9.043360592132558,-22.00441185515087,15.47614763612561,0.29196701757554744
1786664748.5717804,-5.770638756472956,-3.4139726945031525,-14.090407668586895,12.942124775524535,3.4336147815394735
1786664748.5756867,-4.096595426358972,-8.156098809786247,-10.233792192599871,-1.5250402582220786,2.908443291228411
1786664748.579593,-9.165939890810778,-2.4237517180850254,-2.978652966255203,7.316727242636152,3.1493093939866497
1786664748.5834992,-10.487831483234466,-1.2335325558578702,-0.6910188441627716,3.562739950139312,7.928051606127887
1786664748.5874054,-10.317159604913742,2.081471391733009,-1.7641406293893986,-1.9581085305843418,7.841444161079197
1786664748.5913117,-13.178607735480798,8.814885657427403,-9.531209049337825,2.4846851945034643,0.779921611274797
1786664748.595218,-17.454906670301384,9.63423992636011,-3.7548108917108043,-0.12563978635530604,0.8134599587819513
1786664748.5991242,-7.2460904344525385,12.254160568401453,1.2154621168373376,-0.7668008094797398,3.2080262288230204
1786664748.6030304,-1.6817956451945566,6.96838462174645,4.461385644819547,-6.605904521212201,2.0209339870486334
1786664748.6069367,4.80400229660453,3.9748917145504272,9.4771700948276,-6.209868908899941,-0.34427774717851967
1786664748.610843,-0.7635983238107547,4.714312387522218,16.02299926397111,-1.3805027103835008,4.01498587657268
1786664748.6147492,9.106138796738898,5.393968284847306,14.120804122959424,0.061177505834870693,2.994729944744641
1786664748.6186554,13.368985386204216,3.3983670697814894,7.737938978733893,2.7172464435909234,-0.7424422367567513
1786664748.6225617,14.614306808787378,-2.052940465194786,7.48726470563368,9.877269621350788,0.8747215761482725
1786664748.626468,12.023956732089616,0.24144957039057477,8.081582409250576,7.464391929756907,-1.613283201708482
1786664748.6303742,8.245950067886938,0.9004745984416134,12.256412460945732,3.759386533057908,-0.9005364228015421
1786664748.6342804,9.793018682698694,7.013392721486072,16.71484521028069,6.937155817755232,4.62036185932682
1786664748.6381867,5.956028332518625,2.0613295707423274,17.252743786869722,12.291826706337648,-3.0015913227814934
1786664748.642093,3.815504598339574,-10.557236538149903,11.98003247728452,1.9018437942316497,-0.02322984422324654
1786664748.6459992,9.71476536926812,-13.054307957436464,12.62822232449432,-2.5135659235041508,4.6045849612704535
1786664748.6499054,1.1406697015357423,-18.49372151114325,16.424703525161632,0.2380014670002395,2.990094341646459
1786664748.6538117,-6.3264495498974975,-16.637432964325004,4.865072001089157,-0.9599717919340618,0.998251588374976
1786664748.657718,-1.5264630505055377,-13.146843685085763,9.39750141700006,2.1973159137983096,-3.697289755366038
1786664748.6616242,-1.3238642897739243,-11.059471624237323,7.52712369759728,1.924266125193432,-4.580040716888721
1786664748.6655304,-6.148878182086813,-18.114274509357056,1.9947887263151896,3.978739702428633,-2.583106577161924
1786664748.6694367,-15.842381987389382,-20.07170138214703,0.1967371114579617,2.171566653145119,1.0986997054008303
1786664748.673343,-17.202052544595713,-24.637242845568515,-1.4070808797111152,2.9560906167938255,-1.8772266146829524
1786664748.6772492,-14.146061553300248,-18.508292420814982,-6.989623012537885,6.5374953504592295,-7.3091544727051225
1786664748.6811554,-12.400253309224189,-19.98990603730854,-11.563579820215017,6.167570245559338,-5.940180730151439
1786664748.6850617,-13.491088018631553,-18.080152719016247,-13.306913763363978,17.830161233535573,-5.603348220502159
1786664748.688968,-11.621255665026357,-18.135419508637636,-7.17955099366475,27.531437058802254,-5.4898201534652
